SRC,P1,P2,LEN,DST,CMDCL,CMD,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Val16,Val17,Val18,Val19,Val20,Val21,Val22,Val23,Labels
16,65,13,18,1,86,1,32,3,0,140,88,98,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,13,11,16,244,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,3,17,9,86,1,32,2,77,38,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,3,11,1,239,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,4,18,1,86,1,32,3,0,140,88,104,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,11,9,233,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,6,13,13,32,2,216,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,6,11,1,141,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,1,14,1,32,3,0,85,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,11,13,66,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,7,10,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,10,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,9,13,10,32,2,56,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,9,11,1,198,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,5,14,1,32,3,0,148,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,11,10,238,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,4,17,16,86,1,32,2,77,38,216,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,4,11,1,198,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,14,18,1,86,1,32,3,0,140,88,211,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,11,16,173,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,7,17,9,86,1,32,2,77,38,233,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,7,11,1,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,5,18,1,86,1,32,3,0,140,88,7,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,11,9,222,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,11,13,13,32,2,249,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,11,11,1,207,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,2,14,1,32,3,0,155,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,11,13,27,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,10,13,10,32,2,214,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,10,11,1,159,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,6,14,1,32,3,0,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,11,10,183,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,5,17,16,86,1,32,2,77,38,51,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,5,11,1,241,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,15,18,1,86,1,32,3,0,140,88,188,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,15,11,16,154,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,8,17,9,86,1,32,2,77,38,113,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,8,11,1,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,6,18,1,86,1,32,3,0,140,88,182,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,11,9,135,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,13,13,32,2,158,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,12,11,1,74,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,3,14,1,32,3,0,222,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,11,13,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,10,13,10,32,2,214,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,10,11,1,159,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,7,14,1,32,3,0,31,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7,11,10,128,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,5,17,16,86,1,32,2,77,38,51,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,5,11,1,241,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,1,18,1,86,1,32,3,0,140,88,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,11,16,129,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,1,17,1,49,5,1,42,2,136,76,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,11,17,145,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,2,16,1,49,5,5,1,23,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,11,17,200,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,8,33,1,86,1,96,13,1,0,50,2,33,68,0,0,0,0,0,0,0,0,0,0,7,90,250,228,0,0
1,3,8,11,10,172,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,3,17,1,49,5,3,10,0,28,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,11,17,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,4,16,1,49,5,27,1,0,188,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,11,17,122,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,5,13,1,132,7,245,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,11,17,77,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,8,13,17,132,8,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,8,11,1,25,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,9,17,9,86,1,32,2,77,38,154,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,9,11,1,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,7,18,1,86,1,32,3,0,140,88,217,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7,11,9,176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,9,33,1,86,1,96,13,2,0,50,2,33,68,0,0,0,17,0,0,0,0,0,0,96,13,191,80,0,0
1,3,9,11,10,155,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,10,29,1,86,1,96,13,1,0,50,2,33,50,0,0,0,0,0,0,202,252,199,221,0,0,0,0,0,0
1,3,10,11,10,194,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,11,29,1,86,1,96,13,2,0,50,2,33,50,0,0,0,0,0,0,207,99,18,43,0,0,0,0,0,0
1,3,11,11,10,245,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,13,13,13,32,2,52,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,13,11,1,125,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,4,14,1,32,3,0,22,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,11,13,169,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,65,1,12,1,132,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,10,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,8,12,11,132,8,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,8,10,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,65,1,12,1,132,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,10,12,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,9,12,12,132,8,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,9,10,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,13,10,32,2,27,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,12,11,1,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,12,14,1,32,3,0,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,12,11,10,112,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,7,17,16,86,1,32,2,77,38,245,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,7,11,1,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,2,18,1,86,1,32,3,0,140,88,52,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,11,16,216,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,10,17,9,86,1,32,2,77,38,183,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,10,11,1,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,8,18,1,86,1,32,3,0,140,88,143,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,11,9,156,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,14,13,13,32,2,218,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,14,11,1,36,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,5,14,1,32,3,0,83,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,11,13,158,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,11,10,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,10,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,13,10,32,2,27,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,12,11,1,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,13,14,1,32,3,0,153,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,13,11,10,71,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,7,17,16,86,1,32,2,77,38,245,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,7,11,1,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,3,18,1,86,1,32,3,0,140,88,91,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,11,16,239,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,10,17,9,86,1,32,2,77,38,183,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,10,11,1,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,9,18,1,86,1,32,3,0,140,88,224,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,11,9,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,14,13,13,32,2,218,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,14,11,1,36,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,6,14,1,32,3,0,157,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,11,13,199,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,1,13,10,32,2,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,1,11,1,111,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,14,14,1,32,3,0,87,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,11,10,30,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,11,17,16,86,1,32,2,77,38,64,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,11,11,1,234,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,4,18,1,86,1,32,3,0,140,88,71,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,11,16,106,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,14,17,9,86,1,32,2,77,38,43,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,14,11,1,173,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,10,18,1,86,1,32,3,0,140,88,81,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,11,9,242,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,3,13,13,32,2,251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,3,11,1,102,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,7,14,1,32,3,0,216,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7,11,13,240,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,2,13,10,32,2,212,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,2,11,1,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,15,14,1,32,3,0,18,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,15,11,10,41,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,12,8,37,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,12,8,37,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,12,8,37,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,13,12,8,37,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,13,10,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,65,65,13,1,37,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,10,8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,1,17,1,49,5,1,42,2,139,124,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,11,17,145,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,2,16,1,49,5,5,1,23,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,11,17,200,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,3,17,1,49,5,3,10,0,6,247,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,11,17,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,4,16,1,49,5,27,1,0,188,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,11,17,122,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65,5,13,1,132,7,245,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,11,17,77,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,12,13,17,132,8,216,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,12,11,1,197,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,13,17,16,86,1,32,2,77,38,26,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,13,11,1,88,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,5,18,1,86,1,32,3,0,140,88,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,11,16,93,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,14,12,15,49,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,14,12,15,49,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,14,12,15,49,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,6,16,15,0,32,16,13,49,4,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,6,16,15,0,33,16,13,49,4,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,6,16,15,0,34,16,13,49,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,6,16,15,0,34,16,13,49,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,6,16,15,0,34,16,13,49,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,129,6,14,1,37,32,16,13,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,193,6,14,1,37,47,16,13,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,10,16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,7,16,15,0,32,16,9,49,4,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,7,16,15,0,33,16,9,49,4,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,7,16,15,0,34,16,9,49,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,7,16,15,0,34,16,9,49,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,7,16,15,0,34,16,9,49,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,129,7,14,1,37,32,16,9,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,193,7,14,1,37,47,16,9,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7,10,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,8,15,15,0,16,13,49,4,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,8,15,15,0,17,13,49,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,8,15,15,0,17,13,49,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,8,15,15,0,17,13,49,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,193,8,13,1,21,31,13,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,10,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,9,16,15,0,32,13,10,49,4,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,9,16,15,0,33,13,10,49,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,9,16,15,0,34,13,10,49,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,9,16,15,0,34,13,10,49,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,9,16,15,0,34,13,10,49,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,129,9,14,1,37,32,13,10,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,193,9,14,1,37,47,13,10,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,10,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,10,15,15,0,16,10,49,4,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,10,15,15,0,17,10,49,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,10,15,15,0,17,10,49,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,10,15,15,0,17,10,49,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,193,10,13,1,21,31,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,10,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,15,12,15,49,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,15,12,15,49,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,15,12,15,49,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,11,20,15,32,0,250,64,0,0,0,0,49,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,11,20,15,32,0,250,49,16,0,0,0,49,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,11,20,15,32,0,250,49,13,0,0,0,49,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,11,20,15,32,0,250,49,10,0,0,0,49,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,11,20,15,32,0,250,49,18,0,0,0,49,4,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,11,20,15,32,0,250,49,9,0,0,0,49,4,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,1,17,9,86,1,32,2,77,38,179,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,1,11,1,129,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,11,18,1,86,1,32,3,0,140,88,62,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,11,9,197,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,1,33,1,86,1,96,13,1,0,50,2,33,68,0,0,0,0,0,0,0,0,0,0,7,90,178,178,0,0
1,3,1,11,10,50,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,2,33,1,86,1,96,13,2,0,50,2,33,68,0,0,0,18,0,0,0,0,0,0,184,143,124,110,0,0
1,3,2,11,10,107,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,5,13,13,32,2,54,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,5,11,1,212,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
